pitch_type,game_date,release_speed,release_pos_x,release_pos_z,player_name,batter,pitcher,events,description,spin_dir,spin_rate_deprecated,break_angle_deprecated,break_length_deprecated,zone,des,game_type,stand,p_throws,home_team,away_team,type,hit_location,bb_type,balls,strikes,game_year,pfx_x,pfx_z,plate_x,plate_z,on_3b,on_2b,on_1b,outs_when_up,inning,inning_topbot,hc_x,hc_y,tfs_deprecated,tfs_zulu_deprecated,umpire,sv_id,vx0,vy0,vz0,ax,ay,az,sz_top,sz_bot,hit_distance_sc,launch_speed,launch_angle,effective_speed,release_spin_rate,release_extension,game_pk,fielder_2,fielder_3,fielder_4,fielder_5,fielder_6,fielder_7,fielder_8,fielder_9,release_pos_y,estimated_ba_using_speedangle,estimated_woba_using_speedangle,woba_value,woba_denom,babip_value,iso_value,launch_speed_angle,at_bat_number,pitch_number,pitch_name,home_score,away_score,bat_score,fld_score,post_away_score,post_home_score,post_bat_score,post_fld_score,if_fielding_alignment,of_fielding_alignment,spin_axis,delta_home_win_exp,delta_run_exp,bat_speed,swing_length,miss_distance,estimated_slg_using_speedangle,delta_pitcher_run_exp,hyper_speed,home_score_diff,bat_score_diff,home_win_exp,bat_win_exp,age_pit_legacy,age_bat_legacy,age_pit,age_bat,n_thruorder_pitcher,n_priorpa_thisgame_player_at_bat,pitcher_days_since_prev_game,batter_days_since_prev_game,pitcher_days_until_next_game,batter_days_until_next_game,api_break_z_with_gravity,api_break_x_arm,api_break_x_batter_in,arm_angle,attack_angle,attack_direction,swing_path_tilt,intercept_ball_minus_batter_pos_x_inches,intercept_ball_minus_batter_pos_y_inches
FF,2022-04-14,96.1,-2.18,5.87,"Ohtani, Shohei",608369,660271,,ball,,,,,11.0,,R,L,R,TEX,LAA,B,,,1,1,2022,-0.27,1.13,-0.8336040830956384,4.159553862521365,,,543543.0,2,2,Bot,,,,,,,4.206363192308365,-139.89884532010922,-1.4848205233796357,-4.453361063941234,32.37670147239892,-17.299071155568534,3.40114696045919,1.51008992783424,,,,96.8,2179.0,6.7,661993,545358,665120,642180,543685,623205,669016,545361,670351,53.78,,,,,,,,23,3,4-Seam Fastball,4,2,4,2,2,4,4,2,Infield shift,Standard,213.0,0.003,0.034,,,,,-0.034,,2,2,0.727,0.727,27,28,28,28,2,1,7.0,2.0,6.0,1.0,1.35,0.27,-0.27,39.9,,,,,
FS,2022-04-14,90.6,-2.19,5.76,"Ohtani, Shohei",608369,660271,,ball,,,,,8.0,,R,L,R,TEX,LAA,B,,,0,1,2022,-1.39,0.2,-0.1690201006593961,1.4415294301211763,,,543543.0,2,2,Bot,,,,,,,8.101984670915867,-131.5969534656197,-5.278555339595622,-17.912882067743638,29.40932314259697,-28.83911662940884,3.30657333885214,1.54000025562026,,,,91.3,1703.0,6.9,661993,545358,665120,642180,543685,623205,669016,545361,670351,53.58,,,,,,,,23,2,Split-Finger,4,2,4,2,2,4,4,2,Infield shift,Standard,230.0,0.001,0.031,,,,,-0.031,,2,2,0.726,0.726,27,28,28,28,2,1,7.0,2.0,6.0,1.0,2.6,1.39,-1.39,36.8,,,,,
CU,2022-04-14,78.2,-1.81,6.19,"Ohtani, Shohei",608369,660271,,called_strike,,,,,11.0,,R,L,R,TEX,LAA,S,,,0,0,2022,1.25,-1.12,-0.8765442726490213,2.6914526765290514,,,543543.0,2,2,Bot,,,,,,,-0.2979060851147032,-113.8675729114972,1.4272003155953126,10.880361061801146,21.7944382569946,-42.38604794953893,3.34628608386272,1.53999660096699,,,,78.6,2467.0,6.6,661993,545358,665120,642180,543685,623205,669016,545361,670351,53.89,,,,,,,,23,1,Curveball,4,2,4,2,2,4,4,2,Infield shift,Standard,41.0,-0.002,-0.042,,,,,0.042,,2,2,0.728,0.728,27,28,28,28,2,1,7.0,2.0,6.0,1.0,4.86,-1.25,1.25,49.5,,,,,
ST,2022-04-14,86.1,-2.16,5.84,"Ohtani, Shohei",543760,660271,field_out,hit_into_play,,,,,6.0,Marcus Semien lines out to left fielder Brandon Marsh.,R,R,R,TEX,LAA,X,7.0,line_drive,2,1,2022,0.95,0.41,0.3310700187267824,2.345301429669885,,,543543.0,1,2,Bot,67.79,69.34,,,,,4.040563350843538,-125.47468372433347,-2.97238062820622,9.31745288312214,23.50701410023993,-27.41720792296192,3.371,1.535,351.0,93.6,24.0,87.3,2424.0,6.8,661993,545358,665120,642180,543685,623205,669016,545361,670351,53.67,0.145,0.173,0.0,1.0,0.0,0.0,3.0,22,4,Sweeper,4,2,4,2,2,4,4,2,Infield shift,Standard,75.0,-0.024,-0.303,,,,0.287,0.303,93.6,2,2,0.752,0.752,27,31,28,32,2,1,7.0,2.0,6.0,1.0,2.63,-0.95,-0.95,38.7,,,,,
FF,2022-04-14,96.9,-2.07,5.79,"Ohtani, Shohei",543760,660271,,swinging_strike,,,,,6.0,,R,R,R,TEX,LAA,S,,,2,0,2022,-0.16,1.08,0.3800409986132239,2.243286596307075,,,543543.0,1,2,Bot,,,,,,,6.985730138612101,-140.93132388766426,-6.4785024388656245,-3.695570166104317,32.063280286560904,-16.483864457389565,3.371,1.535,,,,98.1,2179.0,7.0,661993,545358,665120,642180,543685,623205,669016,545361,670351,53.52,,,,,,,,22,3,4-Seam Fastball,4,2,4,2,2,4,4,2,Infield shift,Standard,211.0,-0.004,-0.055,,,,,0.055,,2,2,0.756,0.756,27,31,28,32,2,1,7.0,2.0,6.0,1.0,1.35,0.16,0.16,38.8,,,,,
FC,2022-04-14,90.5,-2.1,5.76,"Ohtani, Shohei",543760,660271,,ball,,,,,14.0,,R,R,R,TEX,LAA,B,,,1,0,2022,0.77,0.49,1.4472055421511594,1.3141000004880867,,,543543.0,1,2,Bot,,,,,,,7.284536712915875,-131.5496831310564,-6.209321838377571,7.196326994623971,30.06462502512229,-25.282420975966065,3.31285609646918,1.61113127211119,,,,91.2,2365.0,7.0,661993,545358,665120,642180,543685,623205,669016,545361,670351,53.54,,,,,,,,22,2,Cutter,4,2,4,2,2,4,4,2,Infield shift,Standard,182.0,0.004,0.068,,,,,-0.068,,2,2,0.752,0.752,27,31,28,32,2,1,7.0,2.0,6.0,1.0,2.32,-0.77,-0.77,37.8,,,,,
ST,2022-04-14,85.5,-2.22,5.76,"Ohtani, Shohei",543760,660271,,ball,,,,,3.0,,R,R,R,TEX,LAA,B,,,0,0,2022,1.43,0.4,0.3885704757402357,3.414964288688371,,,543543.0,1,2,Bot,,,,,,,3.289013452577762,-124.4303634141222,-0.0009571589921931,14.086236654138345,27.1658358073456,-28.228237225676903,3.30471899178798,1.51437123377855,,,,86.2,2416.0,6.9,661993,545358,665120,642180,543685,623205,669016,545361,670351,53.59,,,,,,,,22,1,Sweeper,4,2,4,2,2,4,4,2,Infield shift,Standard,73.0,0.003,0.035,,,,,-0.035,,2,2,0.749,0.749,27,31,28,32,2,1,7.0,2.0,6.0,1.0,2.73,-1.43,-1.43,36.7,,,,,
ST,2022-04-14,88.1,-2.43,5.77,"Ohtani, Shohei",543543,660271,single,hit_into_play,,,,,5.0,Brad Miller singles on a sharp line drive to right fielder Jose Rojas.,R,L,R,TEX,LAA,X,9.0,line_drive,1,2,2022,1.21,0.86,-0.1484016734581601,2.304731208462359,,,,1,2,Bot,171.18,92.57,,,,,3.029887971902581,-128.12984003730728,-3.955298827991265,12.319831301831874,32.87258549769955,-22.15205452356855,3.467,1.589,161.0,104.7,9.0,87.6,2646.0,6.6,661993,545358,665120,642180,543685,623205,669016,545361,670351,53.92,0.732,0.702,0.9,1.0,1.0,0.0,4.0,21,4,Sweeper,4,2,4,2,2,4,4,2,Infield shift,Standard,82.0,0.021,0.485,,,,0.889,-0.485,104.7,2,2,0.728,0.728,27,32,28,33,2,1,7.0,2.0,6.0,5.0,2.14,-1.21,1.21,36.2,,,,,
FF,2022-04-14,98.5,-2.11,5.83,"Ohtani, Shohei",543543,660271,,ball,,,,,12.0,,R,L,R,TEX,LAA,B,,,0,2,2022,-0.07,1.39,0.9466188927694564,2.6418760306660536,,,,1,2,Bot,,,,,,,8.518941680397218,-143.02549293993874,-6.400262173980237,-3.1453507192882486,36.471852097035466,-11.845121491896942,3.41970907966672,1.49124915129971,,,,98.6,2355.0,6.7,661993,545358,665120,642180,543685,623205,669016,545361,670351,53.79,,,,,,,,21,3,4-Seam Fastball,4,2,4,2,2,4,4,2,Infield shift,Standard,214.0,0.001,0.018,,,,,-0.018,,2,2,0.727,0.727,27,32,28,33,2,1,7.0,2.0,6.0,5.0,0.99,0.07,-0.07,39.4,,,,,
FC,2022-04-14,90.6,-2.46,5.77,"Ohtani, Shohei",543543,660271,,foul,,,,,6.0,,R,L,R,TEX,LAA,S,,,0,1,2022,0.55,0.63,0.5539950933411013,2.806014733003318,,,,1,2,Bot,,,,,,,6.383324409091439,-131.8481415196459,-2.855754687810804,5.166767426070661,27.016189462632457,-24.44561843557423,3.467,1.589,105.0,70.8,20.0,91.4,2486.0,6.7,661993,545358,665120,642180,543685,623205,669016,545361,670351,53.8,,,,,,,,21,2,Cutter,4,2,4,2,2,4,4,2,Infield shift,Standard,179.0,-0.002,-0.049,,,,,0.049,88.0,2,2,0.729,0.729,27,32,28,33,2,1,7.0,2.0,6.0,5.0,2.14,-0.55,0.55,35.3,,,,,
ST,2022-04-14,84.5,-2.27,5.83,"Ohtani, Shohei",543543,660271,,swinging_strike,,,,,14.0,,R,L,R,TEX,LAA,S,,,0,0,2022,1.43,0.21,0.0409175289235519,0.8896783651475135,,,,1,2,Bot,,,,,,,2.553519070573369,-122.95230521011672,-5.491576734020175,13.743016455974828,27.83480924273444,-29.06688203760529,3.467,1.589,,,,84.4,2384.0,6.6,661993,545358,665120,642180,543685,623205,669016,545361,670351,53.94,,,,,,,,21,1,Sweeper,4,2,4,2,2,4,4,2,Infield shift,Standard,55.0,-0.002,-0.038,,,,,0.038,,2,2,0.731,0.731,27,32,28,33,2,1,7.0,2.0,6.0,5.0,3.02,-1.43,1.43,39.0,,,,,
FS,2022-04-14,90.7,-2.06,6.02,"Ohtani, Shohei",641680,660271,home_run,hit_into_play,,,,,5.0,Jonah Heim hits a grand slam (2) to right field. Nathaniel Lowe scores. Adolis Garcia scores. Willie Calhoun scores.,R,L,R,TEX,LAA,X,,line_drive,0,2,2022,-0.3,-0.07,0.1015615492633351,2.721451009449312,663993.0,666969.0,641432.0,1,2,Bot,235.35,83.26,,,,,6.118475199633339,-131.9030641848503,-2.131210552206221,-4.912603860527219,30.23767020414639,-32.711103198540584,3.549,1.627,391.0,107.8,20.0,91.2,1418.0,6.8,661993,545358,665120,642180,543685,623205,669016,545361,670351,53.7,0.722,1.2476666666666665,2.0,1.0,0.0,3.0,6.0,20,3,Split-Finger,0,2,0,2,2,4,4,2,Standard,Standard,229.0,0.309,1.061,,,,2.333,-1.061,107.8,-2,-2,0.422,0.422,27,27,28,27,1,0,7.0,4.0,6.0,2.0,2.86,0.3,-0.3,42.6,,,,,
FS,2022-04-14,89.4,-1.95,6.02,"Ohtani, Shohei",641680,660271,,swinging_strike,,,,,7.0,,R,L,R,TEX,LAA,S,,,0,1,2022,-0.24,0.24,-0.2862640458007138,1.6812735187707073,663993.0,666969.0,641432.0,1,2,Bot,,,,,,,4.641864527049807,-130.15986660027136,-5.233473179562521,-3.715196281340509,27.53705429045555,-28.50600063446081,3.549,1.627,,,,90.1,1454.0,6.7,661993,545358,665120,642180,543685,623205,669016,545361,670351,53.76,,,,,,,,20,2,Split-Finger,0,2,0,2,2,0,0,2,Infield shift,Standard,230.0,-0.021,-0.054,,,,,0.054,,-2,-2,0.443,0.443,27,27,28,27,1,0,7.0,4.0,6.0,2.0,2.61,0.24,-0.24,44.7,,,,,
CU,2022-04-14,79.9,-1.9,6.16,"Ohtani, Shohei",641680,660271,,swinging_strike,,,,,5.0,,R,L,R,TEX,LAA,S,,,0,0,2022,1.2,-0.94,0.1373552034835932,2.393533263017926,663993.0,666969.0,641432.0,1,2,Bot,,,,,,,2.239004214616931,-116.32070979810644,0.2720449410486183,10.324597557748586,24.33450348236141,-40.89948410982647,3.549,1.627,,,,79.8,2570.0,6.4,661993,545358,665120,642180,543685,623205,669016,545361,670351,54.07,,,,,,,,20,1,Curveball,0,2,0,2,2,0,0,2,Infield shift,Standard,41.0,-0.013,-0.026,,,,,0.026,,-2,-2,0.456,0.456,27,27,28,27,1,0,7.0,4.0,6.0,2.0,4.54,-1.2,1.2,45.2,,,,,
ST,2022-04-14,86.4,-2.47,5.75,"Ohtani, Shohei",641432,660271,walk,ball,,,,,11.0,Willie Calhoun walks. Nathaniel Lowe to 3rd. Adolis Garcia to 2nd.,R,L,R,TEX,LAA,B,,,3,2,2022,1.19,0.52,-1.7025168139916798,2.6259093053550058,,663993.0,666969.0,1,2,Bot,,,,,,,-0.5987515201121615,-125.78920050243316,-2.2977624460095054,12.754758187114156,25.822261332481624,-26.380725013108147,3.34750662908915,1.56212745968712,,,,86.9,2599.0,6.6,661993,545358,665120,642180,543685,623205,669016,545361,670351,53.88,,0.688744,0.7,1.0,0.0,0.0,,19,7,Sweeper,0,2,0,2,2,0,0,2,Infield shift,Standard,90.0,0.059,0.285,,,,,-0.285,,-2,-2,0.397,0.397,27,27,28,28,1,0,7.0,2.0,6.0,1.0,2.53,-1.19,1.19,36.6,,,,,
FS,2022-04-14,89.9,-1.95,5.98,"Ohtani, Shohei",641432,660271,,ball,,,,,14.0,,R,L,R,TEX,LAA,B,,,2,2,2022,-0.53,-0.05,0.089856554717345,1.3571297877969446,,663993.0,666969.0,1,2,Bot,,,,,,,6.247561679044824,-130.57949620788224,-5.33454446738514,-7.46849883889239,31.411356403773564,-31.645141274374183,3.23181690094919,1.62269665496055,,,,90.3,1308.0,7.0,661993,545358,665120,642180,543685,623205,669016,545361,670351,53.54,,,,,,,,19,6,Split-Finger,0,2,0,2,2,0,0,2,Infield shift,Standard,230.0,0.018,0.085,,,,,-0.085,,-2,-2,0.379,0.379,27,27,28,28,1,0,7.0,2.0,6.0,1.0,2.91,0.53,-0.53,42.8,,,,,
FF,2022-04-14,99.6,-2.25,5.88,"Ohtani, Shohei",641432,660271,,foul,,,,,2.0,,R,L,R,TEX,LAA,S,,,2,2,2022,-0.23,1.29,-0.2019457053025383,2.795916778525582,,663993.0,666969.0,1,2,Bot,,,,,,,6.227080583444457,-144.8875788146672,-6.1357590506202495,-4.758392081500794,34.61611407943554,-12.822542400754624,3.26,1.481,164.0,68.9,59.0,100.5,2223.0,6.8,661993,545358,665120,642180,543685,623205,669016,545361,670351,53.67,,,,,,,,19,5,4-Seam Fastball,0,2,0,2,2,0,0,2,Infield shift,Standard,211.0,0.0,0.0,,,,,0.0,88.0,-2,-2,0.379,0.379,27,27,28,28,1,0,7.0,2.0,6.0,1.0,1.02,0.23,-0.23,40.8,,,,,
FS,2022-04-14,90.8,-2.07,5.98,"Ohtani, Shohei",641432,660271,,ball,,,,,13.0,,R,L,R,TEX,LAA,B,,,1,2,2022,-0.17,0.29,-0.2039970090287499,1.287457083817909,,663993.0,666969.0,1,2,Bot,,,,,,,5.080914653071881,-132.0842786149641,-6.541117091910638,-3.049697958593272,28.037057001420468,-27.5254497136288,3.33921277479145,1.73012790602079,,,,91.9,1367.0,6.9,661993,545358,665120,642180,543685,623205,669016,545361,670351,53.55,,,,,,,,19,4,Split-Finger,0,2,0,2,2,0,0,2,Infield shift,Standard,235.0,0.007,0.031,,,,,-0.031,,-2,-2,0.372,0.372,27,27,28,28,1,0,7.0,2.0,6.0,1.0,2.47,0.17,-0.17,44.3,,,,,
FF,2022-04-14,98.3,-2.23,5.92,"Ohtani, Shohei",641432,660271,,called_strike,,,,,9.0,,R,L,R,TEX,LAA,S,,,1,1,2022,-0.25,1.38,0.5852161633947268,2.085575518306001,,663993.0,666969.0,1,2,Bot,,,,,,,8.264358152877305,-142.7171715657974,-8.160305132594537,-5.419553705683145,33.77247116228899,-11.50821736825056,3.33582019600052,1.55041751014425,,,,98.8,2338.0,6.8,661993,545358,665120,642180,543685,623205,669016,545361,670351,53.73,,,,,,,,19,3,4-Seam Fastball,0,2,0,2,2,0,0,2,Infield shift,Standard,212.0,-0.012,-0.061,,,,,0.061,,-2,-2,0.384,0.384,27,27,28,28,1,0,7.0,2.0,6.0,1.0,0.99,0.25,-0.25,38.3,,,,,
FF,2022-04-14,99.0,-2.28,5.88,"Ohtani, Shohei",641432,660271,,ball,,,,,11.0,,R,L,R,TEX,LAA,B,,,0,1,2022,-0.13,1.2,-1.715690752257209,3.710825140123717,,663993.0,666969.0,1,2,Bot,,,,,,,1.8497194556067884,-144.26432072646531,-3.343972586491634,-2.214012038155732,32.93865892883278,-14.82565086845724,3.3828881921856,1.68565748423647,,,,100.2,2260.0,6.8,661993,545358,665120,642180,543685,623205,669016,545361,670351,53.69,,,,,,,,19,2,4-Seam Fastball,0,2,0,2,2,0,0,2,Infield shift,Standard,221.0,0.005,0.028,,,,,-0.028,,-2,-2,0.379,0.379,27,27,28,28,1,0,7.0,2.0,6.0,1.0,1.11,0.13,-0.13,38.3,,,,,
CU,2022-04-14,80.6,-1.85,6.15,"Ohtani, Shohei",641432,660271,,called_strike,,,,,7.0,,R,L,R,TEX,LAA,S,,,0,0,2022,1.04,-0.99,-0.7100339565409589,2.0544567062883488,,663993.0,666969.0,1,2,Bot,,,,,,,0.5489545828317004,-117.34026330217682,-0.5065650307083004,9.429921053674851,24.120688974669687,-41.372196942106186,3.23073345694329,1.57744295784057,,,,80.9,2491.0,6.6,661993,545358,665120,642180,543685,623205,669016,545361,670351,53.87,,,,,,,,19,1,Curveball,0,2,0,2,2,0,0,2,Infield shift,Standard,44.0,-0.008,-0.042,,,,,0.042,,-2,-2,0.387,0.387,27,27,28,28,1,0,7.0,2.0,6.0,1.0,4.52,-1.04,1.04,48.0,,,,,
FS,2022-04-14,89.9,-1.9,5.95,"Ohtani, Shohei",594777,660271,strikeout,swinging_strike,,,,,13.0,Kole Calhoun strikes out swinging.,R,L,R,TEX,LAA,S,2.0,,2,2,2022,0.01,-0.36,-0.0023293652442851,1.1564112499190125,,663993.0,666969.0,0,2,Bot,,,,,,,4.735153521626749,-130.64365900436613,-5.065197743878284,-1.1140112301836338,32.30591419264322,-35.20642972429477,3.301,1.504,,,,90.0,1235.0,6.8,661993,545358,665120,642180,543685,623205,669016,545361,670351,53.69,,0.0,0.0,1.0,0.0,0.0,,18,5,Split-Finger,0,2,0,2,2,0,0,2,Infield shift,Standard,272.0,-0.049,-0.239,,,,,0.239,,-2,-2,0.436,0.436,27,34,28,35,1,0,7.0,2.0,6.0,1.0,3.23,-0.01,0.01,43.8,,,,,
FF,2022-04-14,98.5,-2.32,5.94,"Ohtani, Shohei",594777,660271,,ball,,,,,11.0,,R,L,R,TEX,LAA,B,,,1,2,2022,0.13,1.07,-0.7838410227071758,3.5544016925151896,,663993.0,666969.0,0,2,Bot,,,,,,,3.907708025729776,-143.4869333499702,-3.5637776820285456,0.8913614874829332,32.29018712812823,-16.72328233040949,3.16413151694201,1.60339323410794,,,,99.7,2168.0,6.8,661993,545358,665120,642180,543685,623205,669016,545361,670351,53.68,,,,,,,,18,4,4-Seam Fastball,0,2,0,2,2,0,0,2,Infield shift,Standard,219.0,0.008,0.042,,,,,-0.042,,-2,-2,0.428,0.428,27,34,28,35,1,0,7.0,2.0,6.0,1.0,1.27,-0.13,0.13,38.8,,,,,
FF,2022-04-14,99.1,-2.17,5.9,"Ohtani, Shohei",594777,660271,,called_strike,,,,,2.0,,R,L,R,TEX,LAA,S,,,1,1,2022,0.06,1.02,-0.1411832789797044,2.775008241812979,,663993.0,666969.0,0,2,Bot,,,,,,,5.44305999772803,-144.2366628091345,-5.566783415292898,-0.4178054854600485,32.03513477911562,-16.85308881522892,3.16381217148692,1.5591198368961,,,,99.9,2215.0,6.6,661993,545358,665120,642180,543685,623205,669016,545361,670351,53.88,,,,,,,,18,3,4-Seam Fastball,0,2,0,2,2,0,0,2,Infield shift,Strategic,214.0,-0.014,-0.063,,,,,0.063,,-2,-2,0.442,0.442,27,34,28,35,1,0,7.0,2.0,6.0,1.0,1.29,-0.06,0.06,41.6,,,,,
FF,2022-04-14,98.5,-2.13,5.83,"Ohtani, Shohei",594777,660271,,swinging_strike,,,,,2.0,,R,L,R,TEX,LAA,S,,,1,0,2022,-0.42,1.33,0.1437594545749999,2.7809197455520382,,663993.0,666969.0,0,2,Bot,,,,,,,7.223456738596132,-143.25871096735304,-5.965699684015662,-7.485701499165646,33.9359079482127,-12.678028610099442,3.301,1.504,,,,99.4,2358.0,6.9,661993,545358,665120,642180,543685,623205,669016,545361,670351,53.62,,,,,,,,18,2,4-Seam Fastball,0,2,0,2,2,0,0,2,Infield shift,Strategic,220.0,-0.011,-0.057,,,,,0.057,,-2,-2,0.453,0.453,27,34,28,35,1,0,7.0,2.0,6.0,1.0,1.03,0.42,-0.42,38.8,,,,,
FF,2022-04-14,98.4,-2.27,5.84,"Ohtani, Shohei",594777,660271,,ball,,,,,14.0,,R,L,R,TEX,LAA,B,,,0,0,2022,-0.53,1.22,0.6743307355773376,1.0085299105249388,,663993.0,666969.0,0,2,Bot,,,,,,,9.319960418649348,-142.77510533618536,-10.611675174333287,-9.328042585114591,30.64456983400528,-13.171131227713404,3.23721541224013,1.54441484256468,,,,99.7,2273.0,7.0,661993,545358,665120,642180,543685,623205,669016,545361,670351,53.49,,,,,,,,18,1,4-Seam Fastball,0,2,0,2,2,0,0,2,Infield shift,Strategic,220.0,0.008,0.041,,,,,-0.041,,-2,-2,0.445,0.445,27,34,28,35,1,0,7.0,2.0,6.0,1.0,1.13,0.53,-0.53,37.6,,,,,
ST,2022-04-14,84.5,-2.18,5.88,"Ohtani, Shohei",666969,660271,single,hit_into_play,,,,,12.0,Adolis Garcia singles on a line drive to center fielder Mike Trout. Nathaniel Lowe to 2nd.,R,R,R,TEX,LAA,X,8.0,line_drive,1,0,2022,1.5,0.71,0.9464565575399836,2.4993267598959537,,,663993.0,0,2,Bot,111.38,88.92,,,,,4.298723777449949,-122.9101963860756,-2.835099303385345,14.02072236013306,28.744640137500674,-24.680040404920952,3.411,1.565,188.0,75.1,16.0,84.4,2541.0,6.6,661993,545358,665120,642180,543685,623205,669016,545361,670351,53.85,0.689,0.622,0.9,1.0,1.0,0.0,4.0,17,2,Sweeper,0,2,0,2,2,0,0,2,Infield shift,Standard,65.0,0.057,0.416,,,,0.728,-0.416,88.0,-2,-2,0.388,0.388,27,29,28,29,1,0,7.0,2.0,6.0,1.0,2.53,-1.5,-1.5,39.9,,,,,
FF,2022-04-14,97.0,-1.82,6.04,"Ohtani, Shohei",666969,660271,,ball,,,,,13.0,,R,R,R,TEX,LAA,B,,,0,0,2022,-0.54,1.61,-0.2553921513476149,1.4578693172244073,,,663993.0,0,2,Bot,,,,,,,5.472427449754288,-140.71664769354732,-10.362344300819665,-8.53977722438325,39.0110815812945,-8.457634278140194,3.58422614519959,1.80086319279308,,,,97.0,2285.0,6.9,661993,545358,665120,642180,543685,623205,669016,545361,670351,53.55,,,,,,,,17,1,4-Seam Fastball,0,2,0,2,2,0,0,2,Infield shift,Standard,210.0,0.006,0.039,,,,,-0.039,,-2,-2,0.382,0.382,27,29,28,29,1,0,7.0,2.0,6.0,1.0,0.87,0.54,0.54,44.8,,,,,
FF,2022-04-14,96.0,-2.25,5.81,"Ohtani, Shohei",663993,660271,single,hit_into_play,,,,,6.0,"Nathaniel Lowe singles on a ground ball to left fielder Brandon Marsh, deflected by third baseman Anthony Rendon.",R,L,R,TEX,LAA,X,5.0,ground_ball,1,0,2022,-0.1,1.28,0.3671072047955231,2.4370006801529787,,,,0,2,Bot,105.91,116.57,,,,,7.234656610584531,-139.61255435710362,-6.3133426251134,-2.910928780228881,31.0646609144816,-14.12113926805296,3.549,1.627,70.0,92.5,2.0,97.0,2374.0,6.8,661993,545358,665120,642180,543685,623205,669016,545361,670351,53.66,0.394,0.355,0.9,1.0,1.0,0.0,2.0,16,2,4-Seam Fastball,0,2,0,2,2,0,0,2,Infield shade,Standard,222.0,0.037,0.403,,,,0.394,-0.403,92.5,-2,-2,0.345,0.345,27,26,28,27,1,0,7.0,2.0,6.0,1.0,1.19,0.1,-0.1,36.0,,,,,
ST,2022-04-14,84.2,-2.31,5.96,"Ohtani, Shohei",663993,660271,,ball,,,,,13.0,,R,L,R,TEX,LAA,B,,,0,0,2022,1.19,0.44,-0.9322963113568992,1.6067763413967049,,,,0,2,Bot,,,,,,,0.8583580251803931,-122.64698163651374,-4.691150994814014,11.874542686913356,22.65044702662588,-27.024277912151508,3.45840563563053,1.54093275415193,,,,85.4,2230.0,6.9,661993,545358,665120,642180,543685,623205,669016,545361,670351,53.63,,,,,,,,16,1,Sweeper,0,2,0,2,2,0,0,2,Infield shade,Standard,100.0,0.004,0.037,,,,,-0.037,,-2,-2,0.341,0.341,27,26,28,27,1,0,7.0,2.0,6.0,1.0,2.75,-1.19,1.19,40.8,,,,,
ST,2022-04-14,85.2,-2.16,5.82,"Ohtani, Shohei",641598,660271,field_out,hit_into_play,,,,,9.0,"Mitch Garver grounds out softly, third baseman Anthony Rendon to first baseman Jared Walsh.",R,R,R,TEX,LAA,X,5.0,ground_ball,2,0,2022,1.22,0.89,0.5744331984818349,2.118961743092547,543760.0,,,2,1,Bot,104.82,163.18,,,,,4.0106699280457,-123.933593244669,-4.087830822013084,11.39656955559241,29.580634507127105,-22.407180273385396,3.411,1.565,4.0,50.8,-32.0,85.5,2450.0,6.9,661993,545358,665120,642180,543685,623205,669016,545361,670351,53.57,0.131,0.122,0.0,1.0,0.0,0.0,1.0,11,3,Sweeper,0,2,0,2,2,0,0,2,Infield shift,Standard,72.0,-0.041,-0.362,,,,0.131,0.362,88.0,-2,-2,0.343,0.343,27,31,28,31,1,0,7.0,2.0,6.0,1.0,2.3,-1.22,-1.22,37.8,,,,,
FF,2022-04-14,97.9,-2.09,5.91,"Ohtani, Shohei",641598,660271,,ball,,,,,14.0,,R,R,R,TEX,LAA,B,,,1,0,2022,-0.47,1.37,0.6799835881563212,0.8196766014917642,543760.0,,,2,1,Bot,,,,,,,8.62734135430286,-141.81713255636697,-11.35943548049764,-8.62010329244295,38.03339430860648,-11.027202583367265,3.35848401230004,1.47516765010455,,,,97.8,2393.0,6.9,661993,545358,665120,642180,543685,623205,669016,545361,670351,53.63,,,,,,,,11,2,4-Seam Fastball,0,2,0,2,2,0,0,2,Infield shift,Standard,216.0,0.003,0.035,,,,,-0.035,,-2,-2,0.34,0.34,27,31,28,31,1,0,7.0,2.0,6.0,1.0,1.06,0.47,0.47,42.2,,,,,
ST,2022-04-14,86.4,-2.18,5.84,"Ohtani, Shohei",641598,660271,,ball,,,,,14.0,,R,R,R,TEX,LAA,B,,,0,0,2022,1.77,0.26,1.1220600144289816,2.0481170533683706,543760.0,,,2,1,Bot,,,,,,,4.294098350607355,-125.5569775087814,-3.2170628059773554,17.36948427696779,31.243655901167283,-28.968130407966463,3.35842508157095,1.43048833973884,,,,86.6,2488.0,7.0,661993,545358,665120,642180,543685,623205,669016,545361,670351,53.45,,,,,,,,11,1,Sweeper,0,2,0,2,2,0,0,2,Infield shift,Standard,78.0,0.001,0.025,,,,,-0.025,,-2,-2,0.339,0.339,27,31,28,31,1,0,7.0,2.0,6.0,1.0,2.86,-1.77,-1.77,37.8,,,,,
