pitch_type,game_date,release_speed,release_pos_x,release_pos_z,player_name,batter,pitcher,events,description,spin_dir,spin_rate_deprecated,break_angle_deprecated,break_length_deprecated,zone,des,game_type,stand,p_throws,home_team,away_team,type,hit_location,bb_type,balls,strikes,game_year,pfx_x,pfx_z,plate_x,plate_z,on_3b,on_2b,on_1b,outs_when_up,inning,inning_topbot,hc_x,hc_y,tfs_deprecated,tfs_zulu_deprecated,umpire,sv_id,vx0,vy0,vz0,ax,ay,az,sz_top,sz_bot,hit_distance_sc,launch_speed,launch_angle,effective_speed,release_spin_rate,release_extension,game_pk,fielder_2,fielder_3,fielder_4,fielder_5,fielder_6,fielder_7,fielder_8,fielder_9,release_pos_y,estimated_ba_using_speedangle,estimated_woba_using_speedangle,woba_value,woba_denom,babip_value,iso_value,launch_speed_angle,at_bat_number,pitch_number,pitch_name,home_score,away_score,bat_score,fld_score,post_away_score,post_home_score,post_bat_score,post_fld_score,if_fielding_alignment,of_fielding_alignment,spin_axis,delta_home_win_exp,delta_run_exp,bat_speed,swing_length,miss_distance,estimated_slg_using_speedangle,delta_pitcher_run_exp,hyper_speed,home_score_diff,bat_score_diff,home_win_exp,bat_win_exp,age_pit_legacy,age_bat_legacy,age_pit,age_bat,n_thruorder_pitcher,n_priorpa_thisgame_player_at_bat,pitcher_days_since_prev_game,batter_days_since_prev_game,pitcher_days_until_next_game,batter_days_until_next_game,api_break_z_with_gravity,api_break_x_arm,api_break_x_batter_in,arm_angle,attack_angle,attack_direction,swing_path_tilt,intercept_ball_minus_batter_pos_x_inches,intercept_ball_minus_batter_pos_y_inches
FF,2022-07-06,97.4,2.58,5.69,"Trout, Mike",545361,669432,,ball,,,,,11.0,,R,R,L,MIA,LAA,B,,,0,0,2022,1.18,1.32,-1.2635676523904698,3.1714588374387356,545358.0,656509.0,542340.0,2,5,Top,,,,,,,-13.084632253000876,-141.10353198040616,-4.220826092594819,18.906875346245645,34.220438922047386,-13.72526254999581,3.49793789195027,1.6620576278729,,,,97.4,2540.0,6.7,661378,607732,643265,621563,605119,500743,542932,660821,541645,53.79,,,,,,,,36,1,4-Seam Fastball,1,0,0,1,0,1,0,1,Infield shift,Standard,123.0,-0.013,0.042,,,,,-0.042,,1,-1,0.601,0.399,24,30,25,31,3,2,5.0,1.0,5.0,1.0,1.12,1.18,-1.18,22.6,,,,,
FF,2022-07-06,96.4,2.56,5.66,"Trout, Mike",545361,669432,field_out,hit_into_play,,,,,2.0,Mike Trout flies out to center fielder Jesus Sanchez.,R,R,L,MIA,LAA,X,8.0,fly_ball,1,2,2022,0.96,1.26,-0.1157795466706107,3.3067876982862696,545358.0,,542340.0,2,3,Top,84.91,55.82,,,,,-9.344188346033796,-140.02854047899186,-3.486533738940886,14.911764452595005,35.15962833596234,-15.112509464409175,3.49,1.67,368.0,96.5,34.0,96.3,2484.0,6.6,661378,607732,643265,621563,605119,500743,542932,660821,541645,53.94,0.124,0.212,0.0,1.0,0.0,0.0,3.0,21,4,4-Seam Fastball,1,0,0,1,0,1,0,1,Infield shift,Standard,125.0,0.04,-0.205,,,,0.415,0.205,96.5,1,-1,0.629,0.371,24,30,25,31,2,1,5.0,1.0,5.0,1.0,1.23,0.96,-0.96,20.5,,,,,
FF,2022-07-06,96.1,2.6,5.71,"Trout, Mike",545361,669432,,swinging_strike,,,,,2.0,,R,R,L,MIA,LAA,S,,,1,1,2022,1.1,1.26,-0.006738281565116,3.063481541843702,545358.0,,542340.0,2,3,Top,,,,,,,-9.425262257902736,-139.56641359400436,-4.213372033229382,16.590206886043998,35.08137701787497,-14.994669162113986,3.49,1.67,,,,96.0,2503.0,6.6,661378,607732,643265,621563,605119,500743,542932,660821,541645,53.89,,,,,,,,21,3,4-Seam Fastball,1,0,0,1,0,1,0,1,Infield shift,Standard,121.0,0.014,-0.064,,,,,0.064,,1,-1,0.615,0.385,24,30,25,31,2,1,5.0,1.0,5.0,1.0,1.24,1.1,-1.1,22.5,,,,,
FF,2022-07-06,95.2,2.59,5.62,"Trout, Mike",545361,669432,,ball,,,,,12.0,,R,R,L,MIA,LAA,B,,,0,1,2022,1.15,1.2,1.0100471624635128,3.6299006414596,545358.0,,542340.0,2,3,Top,,,,,,,-6.775723279730357,-138.37764410571754,-2.2154269859915035,16.378007466053283,34.388717238837515,-16.50793138055581,3.46973959176844,1.68999860550374,,,,95.2,2436.0,6.6,661378,607732,643265,621563,605119,500743,542932,660821,541645,53.87,,,,,,,,21,2,4-Seam Fastball,1,0,0,1,0,1,0,1,Infield shift,Standard,121.0,-0.006,0.031,,,,,-0.031,,1,-1,0.621,0.379,24,30,25,31,2,1,5.0,1.0,5.0,1.0,1.34,1.15,-1.15,19.4,,,,,
FF,2022-07-06,96.0,2.73,5.65,"Trout, Mike",545361,669432,,called_strike,,,,,11.0,,R,R,L,MIA,LAA,S,,,0,0,2022,1.01,1.31,-0.8949913178891615,2.5900885214080445,545358.0,,542340.0,2,3,Top,,,,,,,-11.92471300562086,-139.09839340995342,-5.415885372741667,15.939076018832605,33.67853113902334,-14.0370822421843,3.50000105944805,1.63819630035049,,,,96.0,2438.0,6.7,661378,607732,643265,621563,605119,500743,542932,660821,541645,53.82,,,,,,,,21,1,4-Seam Fastball,1,0,0,1,0,1,0,1,Infield shift,Standard,125.0,0.009,-0.047,,,,,0.047,,1,-1,0.612,0.388,24,30,25,31,2,1,5.0,1.0,5.0,1.0,1.2,1.01,-1.01,21.1,,,,,
FF,2022-07-06,97.1,2.75,5.64,"Trout, Mike",545361,669432,strikeout,swinging_strike,,,,,5.0,Mike Trout strikes out swinging.,R,R,L,MIA,LAA,S,2.0,,2,2,2022,1.12,1.22,0.2731839086470768,2.450265226881502,,,,1,1,Top,,,,,,,-9.251049665472648,-140.90471642953014,-5.748781684361581,17.135824470132512,35.451160920439094,-14.844349685559084,3.49,1.67,,,,97.1,2432.0,6.7,661378,607732,643265,621563,605119,500743,542932,660821,541645,53.8,,0.0,0.0,1.0,0.0,0.0,,2,5,4-Seam Fastball,0,0,0,0,0,0,0,0,Infield shift,Standard,120.0,0.014,-0.212,,,,,0.212,,0,0,0.524,0.476,24,30,25,31,1,0,5.0,1.0,5.0,1.0,1.24,1.12,-1.12,21.4,,,,,
FF,2022-07-06,95.9,2.95,5.67,"Trout, Mike",545361,669432,,called_strike,,,,,12.0,,R,R,L,MIA,LAA,S,,,2,1,2022,1.0,1.31,0.9248155884636806,3.299058056181954,,,,1,1,Top,,,,,,,-7.676341670537831,-139.39331105617984,-3.5826920637241546,14.843031181994082,34.440636966299344,-14.521079595812791,3.50948220434571,1.6384472360584,,,,96.1,2490.0,6.7,661378,607732,643265,621563,605119,500743,542932,660821,541645,53.81,,,,,,,,2,4,4-Seam Fastball,0,0,0,0,0,0,0,0,Infield shift,Standard,123.0,0.004,-0.073,,,,,0.073,,0,0,0.52,0.48,24,30,25,31,1,0,5.0,1.0,5.0,1.0,1.19,1.0,-1.0,21.5,,,,,
CH,2022-07-06,87.7,2.96,5.43,"Trout, Mike",545361,669432,,called_strike,,,,,8.0,,R,R,L,MIA,LAA,S,,,2,0,2022,1.45,-0.17,-0.1773266583129544,1.6666003457112448,,,,1,1,Top,,,,,,,-10.692281196815452,-127.22610178235324,-2.5909913303493655,18.00642546463807,26.73376154294413,-33.64757512927397,3.52959912454699,1.56466576969717,,,,88.4,1640.0,7.0,661378,607732,643265,621563,605119,500743,542932,660821,541645,53.55,,,,,,,,2,3,Changeup,0,0,0,0,0,0,0,0,Infield shift,Standard,107.0,0.005,-0.066,,,,,0.066,,0,0,0.515,0.485,24,30,25,31,1,0,5.0,1.0,5.0,1.0,3.16,1.45,-1.45,20.7,,,,,
FF,2022-07-06,96.3,2.99,5.64,"Trout, Mike",545361,669432,,ball,,,,,12.0,,R,R,L,MIA,LAA,B,,,1,0,2022,1.13,1.15,0.9958543350020606,3.35976173154873,,,,1,1,Top,,,,,,,-7.8981573201528095,-139.993594631687,-3.052695165926494,16.745832476841397,33.98180612324164,-16.593618335032787,3.5691887368208,1.68999860550374,,,,96.4,2441.0,6.6,661378,607732,643265,621563,605119,500743,542932,660821,541645,53.94,,,,,,,,2,2,4-Seam Fastball,0,0,0,0,0,0,0,0,Infield shift,Standard,133.0,-0.005,0.07,,,,,-0.07,,0,0,0.52,0.48,24,30,25,31,1,0,5.0,1.0,5.0,1.0,1.33,1.13,-1.13,21.1,,,,,
CU,2022-07-06,83.7,-1.46,6.56,"Trout, Mike",545361,667297,strikeout,called_strike,,,,,11.0,Mike Trout called out on strikes.,R,R,R,MIA,LAA,S,2.0,,1,2,2022,0.82,-0.97,-0.8448247631878003,2.9339894849052,,,542340.0,0,7,Top,,,,,,,-0.1842956498190636,-121.86142963126323,0.0379078209009124,8.111283847005936,26.917700641957875,-42.025267365007856,3.44218179670197,1.65405218735724,,,,82.7,2703.0,5.8,661378,607732,643265,621563,605119,500743,542932,660821,541645,54.66,,0.0,0.0,1.0,0.0,0.0,,51,4,Curveball,1,3,3,1,3,1,3,1,Infield shift,Standard,25.0,0.015,-0.168,,,,,0.168,,-2,2,0.169,0.831,31,30,31,31,1,3,9.0,1.0,1.0,1.0,4.26,-0.82,-0.82,47.2,,,,,
CU,2022-07-06,85.1,-1.3,6.54,"Trout, Mike",545361,667297,,ball,,,,,14.0,,R,R,R,MIA,LAA,B,,,0,2,2022,0.74,-1.21,0.8747477600655278,1.3472859474152736,,,542340.0,0,7,Top,,,,,,,3.5805180259039964,-123.721908983202,-3.3114141448089276,6.69221120062269,28.846007129538503,-43.90068863968936,3.37841953677496,1.56632585070771,,,,84.1,2835.0,6.1,661378,607732,643265,621563,605119,500743,542932,660821,541645,54.43,,,,,,,,51,3,Curveball,1,3,3,1,3,1,3,1,Infield shift,Standard,16.0,-0.002,0.028,,,,,-0.028,,-2,2,0.171,0.829,31,30,31,31,1,3,9.0,1.0,1.0,1.0,4.41,-0.74,-0.74,49.3,,,,,
FF,2022-07-06,94.8,3.0,5.61,"Trout, Mike",545361,669432,,ball,,,,,12.0,,R,R,L,MIA,LAA,B,,,0,0,2022,0.87,1.45,1.9781027639575963,3.976496675760722,,,,1,1,Top,,,,,,,-4.647972204598846,-138.0027153658802,-1.8190338913120925,12.172557010253456,32.42206723319745,-13.504400198739672,3.56950991520632,1.67795396140131,,,,95.0,2485.0,6.5,661378,607732,643265,621563,605119,500743,542932,660821,541645,53.97,,,,,,,,2,1,4-Seam Fastball,0,0,0,0,0,0,0,0,Infield shift,Standard,130.0,-0.002,0.036,,,,,-0.036,,0,0,0.522,0.478,24,30,25,31,1,0,5.0,1.0,5.0,1.0,1.1,0.87,-0.87,20.3,,,,,
SI,2022-07-06,94.1,-1.43,6.24,"Trout, Mike",545361,667297,,foul_tip,,,,,13.0,,R,R,R,MIA,LAA,S,,,0,1,2022,-1.48,0.32,-0.8674600281347729,2.0241778700220188,,,542340.0,0,7,Top,,,,,,,4.727414739158009,-136.77806906962513,-5.830173299346142,-19.560558537697137,34.10221555059333,-26.970224485390244,3.49,1.67,,,,93.4,2084.0,6.2,661378,607732,643265,621563,605119,500743,542932,660821,541645,54.27,,,,,,,,51,2,Sinker,1,3,3,1,3,1,3,1,Infield shift,Standard,227.0,0.006,-0.053,,,,,0.053,,-2,2,0.165,0.835,31,30,31,31,1,3,9.0,1.0,1.0,1.0,2.29,1.48,1.48,42.2,,,,,
CH,2022-07-06,82.5,3.1,5.86,"Trout, Mike",545361,542947,field_out,hit_into_play,,,,,9.0,"Mike Trout grounds out, shortstop Miguel Rojas to first baseman Garrett Cooper.",R,R,L,MIA,LAA,X,6.0,ground_ball,0,1,2022,1.45,0.23,0.6206440223024015,1.85925404553626,,,,0,9,Top,109.4,150.7,,,,,-8.518702564531228,-119.86220418450591,-3.012462475164577,15.663916293331049,24.258349712053096,-29.507155760265853,3.49,1.67,20.0,103.4,-5.0,82.8,1522.0,6.7,661378,663743,643265,621563,605119,500743,542932,660821,541645,53.84,0.367,0.339,0.0,1.0,0.0,0.0,2.0,68,2,Changeup,1,5,5,1,5,1,5,1,Standard,Strategic,113.0,0.002,-0.209,,,,0.39,0.209,103.4,-4,4,0.015,0.985,35,30,35,31,1,4,9.0,1.0,1.0,1.0,3.14,1.45,-1.45,29.4,,,,,
CU,2022-07-06,83.5,-1.46,6.5,"Trout, Mike",545361,667297,,called_strike,,,,,5.0,,R,R,R,MIA,LAA,S,,,0,0,2022,0.98,-0.85,-0.1374734916159784,2.258488266098192,,,542340.0,0,7,Top,,,,,,,1.1106058082712529,-121.56827882154182,-1.5813092910132005,9.34748844769158,26.97625800272925,-40.394489994105385,3.52188153190978,1.66999891255277,,,,82.6,2799.0,5.9,661378,607732,643265,621563,605119,500743,542932,660821,541645,54.56,,,,,,,,51,1,Curveball,1,3,3,1,3,1,3,1,Infield shift,Standard,24.0,0.003,-0.044,,,,,0.044,,-2,2,0.162,0.838,31,30,31,31,1,3,9.0,1.0,1.0,1.0,4.15,-0.98,-0.98,47.4,,,,,
SI,2022-07-06,90.7,2.91,5.92,"Trout, Mike",545361,542947,,called_strike,,,,,6.0,,R,R,L,MIA,LAA,S,,,0,0,2022,1.4,0.02,0.4125592830397537,2.3529004847330346,,,,0,9,Top,,,,,,,-9.28183116159182,-131.7068511503245,-3.0213086047062125,18.254078248723165,28.3426457182712,-31.45531989422663,3.49795286128779,1.67000104492633,,,,91.0,2061.0,6.6,661378,663743,643265,621563,605119,500743,542932,660821,541645,53.87,,,,,,,,68,1,Sinker,1,5,5,1,5,1,5,1,Standard,Standard,122.0,0.0,-0.038,,,,,0.038,,-4,4,0.015,0.985,35,30,35,31,1,4,9.0,1.0,1.0,1.0,2.76,1.4,-1.4,28.2,,,,,
FF,2022-07-05,99.0,-2.08,6.01,"Trout, Mike",545361,645261,single,hit_into_play,,,,,6.0,Mike Trout singles on a ground ball to shortstop Miguel Rojas.,R,R,R,MIA,LAA,X,6.0,ground_ball,1,2,2022,-1.11,1.17,0.3958157025879123,2.5300818302773127,,,,0,7,Top,102.48,153.69,,,,,9.280195370574482,-143.61165666517064,-6.656579526066161,-17.681039858900483,36.6748037756312,-14.571437555296878,3.52,1.69,9.0,96.6,-15.0,97.7,2305.0,6.0,661379,607732,542583,621563,605119,500743,663897,660821,650559,54.54,0.216,0.205,0.9,1.0,1.0,0.0,2.0,45,4,4-Seam Fastball,2,0,0,2,0,2,0,2,Infield shift,Standard,228.0,-0.071,0.51,,,,0.219,-0.51,96.6,2,-2,0.825,0.175,26,30,27,31,3,2,6.0,2.0,5.0,1.0,1.19,1.11,1.11,31.0,,,,,
CH,2022-07-05,91.4,-2.22,5.9,"Trout, Mike",545361,645261,,swinging_strike_blocked,,,,,13.0,,R,R,R,MIA,LAA,S,,,1,1,2022,-1.46,0.05,-0.0487969803900751,0.4285979919677265,,,,0,7,Top,,,,,,,8.624502626389619,-132.55878153115142,-7.960905350736096,-19.13137121278043,29.824107183491822,-29.974328049938872,3.52,1.69,,,,91.2,1960.0,6.5,661379,607732,542583,621563,605119,500743,663897,660821,650559,54.02,,,,,,,,45,3,Changeup,2,0,0,2,0,2,0,2,Infield shift,Standard,239.0,0.008,-0.06,,,,,0.06,,2,-2,0.817,0.183,26,30,27,31,3,2,6.0,2.0,5.0,1.0,2.71,1.46,1.46,32.6,,,,,
FF,2022-07-05,98.7,-2.16,5.91,"Trout, Mike",545361,645261,,ball,,,,,14.0,,R,R,R,MIA,LAA,B,,,0,1,2022,-1.13,1.1,1.116952742834321,2.194030394945713,,,,0,7,Top,,,,,,,11.401009275812523,-142.99775193831567,-7.039555631954686,-18.361074935607352,37.01353671286691,-15.550310277063344,3.53991088171988,1.62816289316681,,,,96.9,2213.0,5.8,661379,607732,542583,621563,605119,500743,663897,660821,650559,54.71,,,,,,,,45,2,4-Seam Fastball,2,0,0,2,0,2,0,2,Infield shift,Standard,239.0,-0.003,0.028,,,,,-0.028,,2,-2,0.82,0.18,26,30,27,31,3,2,6.0,2.0,5.0,1.0,1.29,1.13,1.13,31.9,,,,,
FF,2022-07-05,96.9,-2.37,5.96,"Trout, Mike",545361,645261,,swinging_strike,,,,,2.0,,R,R,R,MIA,LAA,S,,,0,0,2022,-0.92,1.19,0.116909233120406,3.1690890304737955,,,,0,7,Top,,,,,,,8.637707587786762,-140.7899915777502,-4.525094402000978,-14.24445241358593,35.328819994876696,-15.4850638743622,3.52,1.69,,,,95.5,2154.0,5.8,661379,607732,542583,621563,605119,500743,663897,660821,650559,54.72,,,,,,,,45,1,4-Seam Fastball,2,0,0,2,0,2,0,2,Infield shift,Standard,231.0,0.005,-0.038,,,,,0.038,,2,-2,0.815,0.185,26,30,27,31,3,2,6.0,2.0,5.0,1.0,1.26,0.92,0.92,29.3,,,,,
FF,2022-07-05,99.4,-2.31,5.96,"Trout, Mike",545361,645261,strikeout,swinging_strike,,,,,5.0,Mike Trout strikes out swinging.,R,R,R,MIA,LAA,S,2.0,,2,2,2022,-1.05,1.22,0.0033409543378941,2.887795069803484,,,,1,4,Top,,,,,,,8.773121837335164,-144.26780415131236,-5.758027729834223,-16.83605159724772,37.07258414921262,-14.020090801091827,3.52,1.69,,,,98.5,2229.0,6.2,661379,607732,542583,621563,605119,500743,650559,660821,541645,54.31,,0.0,0.0,1.0,0.0,0.0,,23,9,4-Seam Fastball,1,0,0,1,0,1,0,1,Infield shift,Standard,234.0,0.017,-0.212,,,,,0.212,,1,-1,0.655,0.345,26,30,27,31,2,1,6.0,2.0,5.0,1.0,1.12,1.05,1.05,33.4,,,,,
CH,2022-07-05,93.1,-2.1,5.97,"Trout, Mike",545361,645261,,foul,,,,,5.0,,R,R,R,MIA,LAA,S,,,2,2,2022,-1.48,0.21,-0.2137083633336458,2.4825915950108683,,,,1,4,Top,,,,,,,8.058251487912404,-135.37943291492974,-3.629899868383128,-19.919736182005902,29.463837424169107,-28.938907972961193,3.52,1.69,5.0,70.6,-30.0,92.9,2086.0,6.2,661379,607732,542583,621563,605119,500743,650559,660821,541645,54.32,,,,,,,,23,8,Changeup,1,0,0,1,0,1,0,1,Infield shift,Standard,236.0,0.0,0.0,,,,,0.0,88.0,1,-1,0.655,0.345,26,30,27,31,2,1,6.0,2.0,5.0,1.0,2.42,1.48,1.48,36.3,,,,,
SI,2022-07-05,99.9,-2.18,5.91,"Trout, Mike",545361,645261,,foul,,,,,8.0,,R,R,R,MIA,LAA,S,,,2,2,2022,-1.58,0.57,0.0032279466692111,2.057585930447882,,,,1,4,Top,,,,,,,9.655658796037793,-145.0918847422018,-6.501021675405893,-24.59909161704968,35.372172515012906,-22.656399949398327,3.52,1.69,2.0,82.6,-46.0,99.1,2290.0,6.0,661379,607732,542583,621563,605119,500743,650559,660821,541645,54.47,,,,,,,,23,7,Sinker,1,0,0,1,0,1,0,1,Infield shift,Standard,232.0,0.0,0.0,,,,,0.0,88.0,1,-1,0.655,0.345,26,30,27,31,2,1,6.0,2.0,5.0,1.0,1.73,1.58,1.58,32.3,,,,,
FF,2022-07-05,98.9,-2.25,5.93,"Trout, Mike",545361,645261,,foul,,,,,3.0,,R,R,R,MIA,LAA,S,,,2,2,2022,-1.1,1.26,0.3463782542364646,3.065251616823415,,,,1,4,Top,,,,,,,9.52000371177598,-143.54633616049065,-5.20854310376678,-17.437292433472763,35.262271876758355,-13.76685869377616,3.52,1.69,213.0,80.5,21.0,97.6,2235.0,5.8,661379,607732,542583,621563,605119,500743,650559,660821,541645,54.65,,,,,,,,23,6,4-Seam Fastball,1,0,0,1,0,1,0,1,Infield shift,Standard,230.0,0.0,0.0,,,,,0.0,88.0,1,-1,0.655,0.345,26,30,27,31,2,1,6.0,2.0,5.0,1.0,1.1,1.1,1.1,29.4,,,,,
SI,2022-07-05,98.4,-2.21,5.94,"Trout, Mike",545361,645261,,foul,,,,,11.0,,R,R,R,MIA,LAA,S,,,2,2,2022,-1.4,0.73,-1.264928190614837,3.033144704465585,,,,1,4,Top,,,,,,,5.767040624760516,-143.12631990948404,-4.092326745864603,-20.565616371195212,33.29835339714972,-21.424059788347623,3.52,1.69,149.0,75.8,14.0,97.8,2224.0,6.0,661379,607732,542583,621563,605119,500743,650559,660821,541645,54.5,,,,,,,,23,5,Sinker,1,0,0,1,0,1,0,1,Infield shift,Standard,230.0,0.0,0.0,,,,,0.0,88.0,1,-1,0.655,0.345,26,30,27,31,2,1,6.0,2.0,5.0,1.0,1.63,1.4,1.4,32.6,,,,,
FF,2022-07-05,99.0,-2.21,5.94,"Trout, Mike",545361,645261,,ball,,,,,2.0,,R,R,R,MIA,LAA,B,,,1,2,2022,-1.03,1.0,-0.1661156799621783,3.5653677260374925,,,,1,4,Top,,,,,,,7.986895121929328,-143.91088332358433,-3.3853520448215795,-16.18180013466981,33.63948742368156,-17.670752822719994,3.49949680688425,1.54608792200733,,,,99.0,2183.0,6.4,661379,607732,542583,621563,605119,500743,650559,660821,541645,54.14,,,,,,,,23,4,4-Seam Fastball,1,0,0,1,0,1,0,1,Infield shift,Standard,233.0,-0.003,0.036,,,,,-0.036,,1,-1,0.658,0.3419999999999999,26,30,27,31,2,1,6.0,2.0,5.0,1.0,1.33,1.03,1.03,32.3,,,,,
FF,2022-07-05,98.8,-2.28,6.01,"Trout, Mike",545361,645261,,ball,,,,,11.0,,R,R,R,MIA,LAA,B,,,0,2,2022,-1.12,1.1,-0.7693441774152436,3.8586528329511527,,,,1,4,Top,,,,,,,6.621244983596648,-143.71931646339203,-2.932263158708661,-17.02942062963883,33.82211605650857,-16.46796565705015,3.47928290969251,1.58713249116657,,,,97.6,2210.0,5.6,661379,607732,542583,621563,605119,500743,650559,660821,541645,54.86,,,,,,,,23,3,4-Seam Fastball,1,0,0,1,0,1,0,1,Infield shift,Standard,235.0,-0.002,0.018,,,,,-0.018,,1,-1,0.66,0.3399999999999999,26,30,27,31,2,1,6.0,2.0,5.0,1.0,1.24,1.12,1.12,31.9,,,,,
FF,2022-07-05,98.0,-2.25,6.04,"Trout, Mike",545361,645261,,called_strike,,,,,2.0,,R,R,R,MIA,LAA,S,,,0,1,2022,-1.05,1.13,0.0265630406744523,3.513052091925248,,,,1,4,Top,,,,,,,8.494517145547718,-142.43621876118613,-3.903096282079456,-16.281197858481935,33.097487097486045,-16.02289355268872,3.47928290969251,1.62816289316681,,,,97.0,2260.0,5.8,661379,607732,542583,621563,605119,500743,650559,660821,541645,54.67,,,,,,,,23,2,4-Seam Fastball,1,0,0,1,0,1,0,1,Infield shift,Standard,232.0,0.005,-0.049,,,,,0.049,,1,-1,0.655,0.345,26,30,27,31,2,1,6.0,2.0,5.0,1.0,1.25,1.05,1.05,31.2,,,,,
FC,2022-07-05,88.7,-2.18,6.04,"Trout, Mike",545361,645261,,called_strike,,,,,2.0,,R,R,R,MIA,LAA,S,,,0,0,2022,0.14,0.19,0.1962866821996379,3.3639663912377205,,,,1,4,Top,,,,,,,5.479824451470409,-129.15215422664,-0.9196800093172814,0.5271234725434241,25.42579958306964,-30.097772769105337,3.51970613502954,1.56661197011667,,,,88.3,2433.0,5.9,661379,607732,542583,621563,605119,500743,650559,660821,541645,54.63,,,,,,,,23,1,Cutter,1,0,0,1,0,1,0,1,Infield shift,Standard,114.0,0.003,-0.038,,,,,0.038,,1,-1,0.652,0.348,26,30,27,31,2,1,6.0,2.0,5.0,1.0,2.69,-0.14,-0.14,35.7,,,,,
SL,2022-07-05,90.3,2.45,5.15,"Trout, Mike",545361,656945,walk,blocked_ball,,,,,13.0,Mike Trout walks. Michael Stefanic to 2nd.,R,R,L,MIA,LAA,B,,,3,0,2022,-0.46,-0.09,-0.8411528740190539,0.3894676095113496,,,683021.0,1,9,Top,,,,,,,-7.20456386493038,-131.23409098996322,-5.703200773418084,-3.8556853617034617,27.673513909318544,-32.16296640200127,3.33960872395671,1.58736934794857,,,,90.3,2737.0,6.3,661379,607732,542583,621563,605119,500743,663897,660821,650559,54.15,,0.688744,0.7,1.0,0.0,0.0,,62,4,Slider,2,0,0,2,0,2,0,2,Infield shift,Strategic,270.0,-0.034,0.127,,,,,-0.127,,2,-2,0.86,0.14,27,30,28,31,1,3,2.0,2.0,3.0,1.0,2.89,-0.46,0.46,31.7,,,,,
FF,2022-07-05,99.4,-2.14,6.11,"Trout, Mike",545361,645261,strikeout,called_strike,,,,,14.0,Mike Trout called out on strikes.,R,R,R,MIA,LAA,S,2.0,,2,2,2022,-1.04,1.04,0.912591758802722,2.3090754108533966,,,,1,1,Top,,,,,,,10.726155223871034,-144.1258786383465,-7.336701092525803,-17.039816115626277,34.9321667282478,-16.103893599111103,3.51991518588305,1.64968099497966,,,,98.5,2059.0,6.1,661379,607732,542583,621563,605119,500743,650559,660821,541645,54.42,,0.0,0.0,1.0,0.0,0.0,,2,5,4-Seam Fastball,0,0,0,0,0,0,0,0,Infield shift,Standard,230.0,0.014,-0.212,,,,,0.212,,0,0,0.524,0.476,26,30,27,31,1,0,6.0,2.0,5.0,1.0,1.29,1.04,1.04,34.0,,,,,
FF,2022-07-05,98.3,2.36,5.19,"Trout, Mike",545361,656945,,blocked_ball,,,,,13.0,,R,R,L,MIA,LAA,B,,,2,0,2022,0.6,1.33,-1.6385305311450238,0.367742577447839,,,683021.0,1,9,Top,,,,,,,-12.21142266531863,-142.3557221183351,-10.675241618486286,10.851643241447364,31.085308228169296,-11.665210056292016,3.37966412439557,1.54643241147667,,,,98.4,2550.0,6.5,661379,607732,542583,621563,605119,500743,663897,660821,650559,53.98,,,,,,,,62,3,4-Seam Fastball,2,0,0,2,0,2,0,2,Infield shift,Strategic,136.0,-0.025,0.092,,,,,-0.092,,2,-2,0.885,0.1149999999999999,27,30,28,31,1,3,2.0,2.0,3.0,1.0,1.04,0.6,-0.6,34.3,,,,,
FF,2022-07-05,100.3,-2.11,6.01,"Trout, Mike",545361,645261,,ball,,,,,12.0,,R,R,R,MIA,LAA,B,,,1,2,2022,-0.94,0.93,1.4365515289543738,2.7822893459156433,,,,1,1,Top,,,,,,,11.977012518042338,-145.4978370560186,-5.707589116024774,-16.307624845670684,35.71321550366532,-17.734933680574546,3.53991088171988,1.60764947042091,,,,99.6,2173.0,6.2,661379,607732,542583,621563,605119,500743,650559,660821,541645,54.3,,,,,,,,2,4,4-Seam Fastball,0,0,0,0,0,0,0,0,Infield shift,Standard,233.0,-0.003,0.036,,,,,-0.036,,0,0,0.527,0.473,26,30,27,31,1,0,6.0,2.0,5.0,1.0,1.36,0.94,0.94,31.5,,,,,
FF,2022-07-05,96.1,2.5,5.24,"Trout, Mike",545361,656945,,ball,,,,,12.0,,R,R,L,MIA,LAA,B,,,1,0,2022,0.41,1.46,0.7682088458976659,3.678381664660691,,,683021.0,1,9,Top,,,,,,,-5.503612489954372,-139.87362212588846,-1.8439022025819365,6.638803740118308,32.45010635418543,-12.768941447397689,3.39968151270271,1.56690371908335,,,,95.8,2406.0,6.2,661379,607732,542583,621563,605119,500743,663897,660821,650559,54.31,,,,,,,,62,2,4-Seam Fastball,2,0,0,2,0,2,0,2,Infield shift,Strategic,137.0,-0.017,0.068,,,,,-0.068,,2,-2,0.902,0.0979999999999999,27,30,28,31,1,3,2.0,2.0,3.0,1.0,1.01,0.41,-0.41,32.3,,,,,
